recipient,amount
0x7D78C5974724a088AA54bd7593774BB7feB4666d,0.10
0xBB0b220C5C13Eba546EDdfF871610C3d2ccA6deD,0.10
0x8cBcE404698b91a4E2f94e61c7C6e9F756b21E79,0.10
0x8e79Ce3D2E960eA7C8C076843D15C7ea9A8ac13B,0.10
0x318D8AEd31B5E94dC6AeE3b5B53626ec5cAB4b7b,0.10
0x92851633192abe05B58Fb27F1199D26D208E1dcb,0.10
0x65c77a62CCeEE2EA3eC7690674b404b9eD812Dec,0.10
0x04314576237b5ac44eeda1f6C66B1d171782BDc2,0.10
0x336deD07aCa055ca6789C56B4D86D645A8551674,0.10
0x585944Dde61b8ABCb076A33e077D02061a63fF6e,0.10
0xB2DCCD216c39aB17e2604a3788bff81c11D0Db65,0.10
0xC61def82714Cb1Bd2ae9aD2e671fBEdaCB68E8a3,0.10
0xA2DFeEA4a79a3321C825965Cfb4B9c60ed4d758c,0.10
0x8E40daef1b53454f3F1222BE994c0CcF1d7BD61c,0.10
0x3798CC666E5a9Db0fc429105a65C8D6FC8c6d6Ab,0.10
0x62f46925A04a0455FeA75D5CB1118a17600a103E,0.10
0xA4DD9f99359e09A3A6bc0BC4f685dF8B173c9C8D,0.10
0x9Cfbc1Ce27A84fec0Ba14Bd5f05f42B2745e14CD,0.10
0x8e9D078457882A8A03D0226C0e70D4688c8C886F,0.10
0xc057d91578572013781914E829cDC28DF2003b86,0.10
0x8c24A4d5F12837F084655BF07f7108DB99dbdDA2,0.11
0x3EDaD94B8354Bf6D2eebaC62c397246A6156f6B4,0.11
0x136Ee5b20D8C5CF3Ebc34a83175e3fdF8a994859,0.11
0x323Ec7395c251EFf50Fc459Ed1c1589CD356c5Fc,0.11
0x3b2907c5264C7bE323991cC746a43D31EC2649E3,0.11
0xc8A25a7c22cFB0dcc9d9A2fDc9b78fa57F570fcD,0.11
0x1570F7661E9746de65E02D75985C37aad58881FD,0.11
0x3BCb89C62Bf212feBC54C1E544b9452aE844532d,0.11
0x4E82954918A8999C714Eb94E6A5831d5451d4539,0.11
0x5a8158096C90Fef425041A7a7172e99cB523fB3e,0.11
0xF332d49277fCe107cCAE61Ff963E67f296963E67,0.11
0x22A810F330dc652c60Ff3bd63b00bFAaa5180f7f,0.11
0x1a67e763d86Da217925CA9A28722C0859a167cC9,0.11
0x241c4420e67D65230E65a88E96f203a54f1d34E2,0.11
0x896cA9936D99ca4EDF78809aAf4d3b07EC8Eb83b,0.11
0xfA994aE6D4137854104df34ad15d6871b595035e,0.11
0xDbE0c28c273bbB10a632B1aaf65AC2B877bb2b92,0.11
0x0f9EF41F81B763083b29460CFb788843e7Dd993c,0.11
0xB119Ce0D8b7B72a52DF9C92F289BFC983F9895D5,0.11
0x5472aE1401FC0B4F16DDBbBCC6dD637FC2Ee69b8,0.11
0xC107796811F52d7c790958993eaB9d785b8652e7,0.11
0x4F9Ac51934B8861c856DFd3022881Efa8023dadE,0.11
0x196A492f60696930D6eE0551D3f4eD56b668Aa00,0.11
0x9aA63BBa4B0D7dc685E5Ec236D9534AEFA3CA2DC,0.12
0x98659fDE644126C25E1c44c220d08762Fd2eeDdD,0.12
0x8E99280bd645Dd92a05c4ff77319B0a2cAc502Bf,0.12
0x2F2f6047391d76AC0d30A6Be8f15d1F2883102FB,0.12
0x4Ec990C006A84e27d50c287Efd936ad72519ba21,0.12
0x3E3BBC522B0523EB3B47aE420e44452Cb2F20b80,0.12
0x78E35c300B7B11F5A399CD767a612a2440C4fa0D,0.12
0x53F705F19024103F0C31954C3cB92E96b07Ac308,0.12
0xE5F8a81F072150701c25FbA31c910884fA33098c,0.12
0x8755491263b0F40318905CbE3594BA8Cd3F95189,0.12
0x3768e6c39A365Bb4be13bf89fFAB4B7471455F3e,0.12
0x6A88EB6aBc88ef863100841e3a11587cfD641Bb6,0.12
0x98e0DB0E5Fc19a7ffe978558B1A16a3d7c109fa8,0.12
0xB5AB3E69c794F77275C5048a497d8405F1F6E012,0.12
0xA8674c67EF30C028F0d808a54C06Db5fDFcB8713,0.13
0xb11903Ec9E1036F1a3FaFe5815E84D8c1f62e254,0.13
0xAa3a1d43304704299AbC82e54FDEC0876747fD5e,0.13
0xF1f1FAAeeb95254832C44FfcF5De91200E74fb6D,0.13
0x34Dd0De6f30654944A2095aa003aE88aB4a5f9Cf,0.13
0x624cC41fEdb11fCBc3C28246136bc182906C5633,0.13
0x7a1F36CD575FC2BbE5b3C87f943dE8A4BFC7e8D1,0.13
0xe7886A82103aef4075D5146537BEd4834843EBcA,0.13
0xe7b52E83A098956D1daF49980084CF4024915818,0.13
0x699b35136B409315d264d432B979dB52198614ED,0.13
0x28A2eD4F01e6126357E8E8A15e7a29ACaAbaf84A,0.13
0xc2be1eFDEf765666BF3276BE2E93d967144b6F00,0.13
0x4Ac1A493Aa044C74a99d73CE61869814018C62C0,0.13
0xa8806E85c3571e52a25b0bDD78c1807dA4A21006,0.14
0xCEdc112e98ad03a8684C5a4DcCb5b5938E31d30c,0.14
0x0424c9D83Df5594583C1E3A1Cd174800942F1127,0.14
0xA1AaAbA3d09EB1c944D1A256A4092c97D8FE8D9C,0.14
0x28d5fA40b3Ca8B6c1D5934fcEc6c58361F749B54,0.14
0x466F1D089a5230C24e3724FfC71472df5826542C,0.14
0x187b6Ab771482CCFEE7cD2C35176080631082368,0.14
0x5d79902F84C002b552d5A3F0a4AAf6A4bE549e62,0.14
0xC8F7c92F77ac8Fa2bADBCF1bbD9bc1c3b8d5f974,0.14
0xfF5ba0Aae3d5E35Bc8B6312B0718487585eFdC0D,0.14
0xd94029EC19aeF93b392Ad9359E9bcB3E371b6FB9,0.14
0x5567795aBa450da78E5549a6Fd7c6535EbEe0115,0.14
0x19778dC1f2F203836498C4b439CADf533a62Cd16,0.14
0x397d74841f540d7998517c90E68eac7de33F7a23,0.15
0x759af7BE617647c1D1470aEA4a03Aa7bfb11F011,0.15
0x07364d2dbc220d48Ff2Ac78EfcdB4882770858FF,0.15
0x9983991F2200F24e4dc727FEF87D933cA3Cb7f5B,0.15
0xB14F2D21635df691B07c5eF3d27Ff372BC59167D,0.15
0xCb07091C0870C0fa2C9918De56D5b30e9d1f12EE,0.15
0xAE058236A1A84ab7c2C43FFAEa299c397a2868a0,0.15
0x7b8AB2A089cCdb34bD1F388764902B551BbC1Cfe,0.15
0x9cFDb49990Fd188eEFf407dAbE794266Ed9BB34C,0.15
0x9b139605a23ffe7241253bE65a8621dd918370f7,0.15
0x12C186E5ebBD3a7aa427d63e843ed957C72D9609,0.15
0x1e8D8D2aa301169250538659142DF6de1CEDF244,0.15
0xeed2376066D784eB1E75dBD63E9A4F5c409321f7,0.16
0x837B1bbed71Df8D6Ed5C2fc0C8e47D2b35B0897B,0.16
0xE4AFD96a05074593329fe0DabA425C8Bc3c139e1,0.16
0xB7306f0Ed1f360ef409bf82B8A8f2A7d6C13048e,0.16
0x6100DF1ACd9D2DB45Cb86a48E524963AE20557ED,0.16
0x770d28E6Dd2D5E29c29076556cdEa1148ae4E661,0.16
0x9f09042F8E0250E36af899485367ab9dF885941d,0.16
0x7bAdE02B46b68852884215319fa1F647Ca8C508E,0.17
0xAbba833e2c9F66254Ad3632C08df78A629EdAB7e,0.17
0x752E5fe4cA41AA32B82a0cB842e3deC13E23f709,0.17
0xDE3D28C9BAfa1f456E0B8196Fd08DdbDE092d135,0.17
0x247029C4158e573A915E343c76E7bd103465d8E8,0.17
0x57dEc2e1AD9104BB41E58f7005b9aA4102E7E93e,0.17
0x2C73e53da546766cD10Da40C579a92292E83E6F9,0.17
0xbF6b5673441Ff123d2BD37f1a16a21133730DA63,0.17
0x8eB296148aF31D6Da3dE8cBfb50aA448f05ecaea,0.17
0x7636DFC88567A8c2E67A3E42aC6F39C3Ca331D44,0.17
0x763C23928E56bC1e91744613b7Ba2f62874eD56f,0.17
0xa54f1e5BED8cF11e4B2EFdFF2D207fb321da4d58,0.17
0xa190aB1F629246a3EfC5e583cAa1Ae8e7aeEC8BB,0.17
0x815b2c81BdcAD7fF34B360B73048a5EA41DEf1B8,0.17
0x28f08F2fd6ab1cB7ebefe5Ba6ACDa9F6a86B7F78,0.17
0x23E57113bA36CC8255dDd28Ef9e768B51576A4e8,0.17
0x22a317F4Bc8D478947aa0240bAB3aB9b4189a5aB,0.17
