recipient,amount
0xa0067A9Ea8377dd27950007b44fb790405cD2f12,0.10
0x2b49809813Bb676819F7c8011B0db971cdA57E7b,0.11
0x28f17BD6BA2dfA8308f7fD03BA3fb656Ae57d540,0.13
0x5A9934C2ad24947bBD1DF8c3c60bA01eD0E7a455,0.21
0x9f6752eAC06BaB7C0233a1a4349c0364a3D95507,0.25
0x5688D6bf4e6b49b83f017AAF4F76224B0CbcA41b,0.44
0xA951d4Fce3E6ee209C855421aeC8A37Af33b8C07,0.53
0x661aB60b9c4637ADdC475F65de417c478da11A26,0.67
0xda4eb63A43df7C78DAf0Bad6ddDb780A8e1C3A23,1.11
0xA016B59Cea666f53da4DA3C9F99B97dA1e0b016b,1.21
0xd516c9877578f3d21c4221fbD3cB8D2a17312EBe,1.39
0x1E1a4e777e08c368e2b21B34999c8d0187EBa2F7,1.39
0x69bb873b8AF3D117dC61DCE5F91De7ADFa5B60C0,2.17
0x1a4b7919932B1bfB01C57B9E7F4489df3C0A073F,2.18
0x61FD43bBD5F9B2CA8FD7f326d659D66fC80bAFD3,2.41
0xb919caB8962c5e6d8CC0483661819a44a8FF98e6,2.55
0x415Bf3351a89C6170Dd4363D6885500dA5194bff,3.20
0x7bA3c3BFC0F95cc5eF4Aa0B58b51F6eEcc24ce45,3.45
0xd6569809f2F05BeEeDA51FD7f01b3489EF759975,4.05
0x26Cb1DBAd7349B57af814A22718D04d0fCdfbeB1,4.25
0xAeb055eDd6B843aff4843AF84C687Ab25c9cC885,4.29
0x7676b134E88bACB4e0C6c9b34d80C94c77E89232,5.27
0x83bACd979A331a97d65fE5bf3fD1373F5c27B372,5.58
0x97c53A310a94bad23877e950b9Ec26C1c7D19F4b,5.59
0x95c14C058Aaffda687780eB60Ef8658EF1166578,5.80
0x3462e50CF7E5d8C5FAe4570cd3891F032b48bde8,6.21
0x96322357C2633dbA5EB947Db0306658B5633aC04,6.97
0x5C36CCB22C99fddD675DCfa2981Ed42fD84D778a,7.47
0xbA8D35B178C8CB9F1f29D86c94B5fD8aa5EFf462,8.38
0x0bCb98735BCAaB1b2e49da7152d59B16015b83E5,9.66
0x2e8687E5349f38e833F9111b25761B903902AdC0,13.14
0x00cb97487391d0ac7819C77098dbfd75b1d76787,13.30
0xF55ec984218afF3648E5176FAbB03F7Dbc6C4696,16.77
0x54186eB3B023bc8c110Bab9Cab7993E363Aa051e,18.12
0xd3DdC8461663e8eC49A4d6bcF54C70734167dB1C,18.14
0x402904E954aebEE2E78b7B09595393cf05571333,20.61
0x5C5082eE760e4F4e6dA47bee7311137B593c077b,21.50
0xCef13dAa45cA6CA8B1af80E20280c7E5f6016B3c,22.34
0x81Fe712bACD1a1f06601946469AD1ab631abeA04,23.57
0xda05497Af85C76e547bB42Db6604CB7f2DbB8891,24.43
0xb4E841eeA72e02241143BE24e1a3A18B6Af67675,25.73
0x17ae2F9eb1Bb329C0f0B56187f76e9400DDCf172,26.35
0xc1272aa47B2B0fBFCA527Da221F02c7b274A02e8,37.38
0xfD6EE60FD62Ff8D36EDdB1Fa5D7Fc75480057672,46.09
0xcF693BEaF82d89455650F6A208bC6960545683Ef,49.92
0x9d6DfA973D4D6C52ab52Ec08C9CcC398E79aAD37,52.98
0x42bCc5c5594ba438185a54204048D16e59E73a62,61.41
0xbD3Df1969B930aC3521552Af2947ceF0C1638107,63.69
0xbfb496ACb99299e9eCE84B3FD1B3fDd0f6CDDf49,68.98
0x7f5ae40d25260757C32C053880A5E3D4DB4f3481,70.11
0x4AC8b9390D9a07F3e7b53d3aB3dE8bAb5d1C81D8,83.73
0xE6BF40e81038050D76D658281ed6BCdF752D23BB,98.02
0xE0075cB3A1a45c3061cd636f9F69cb7c223823C9,115.00
0xd6ffc26607A60A0c5383533fd53F7C47c26D62D4,120.19
0xC9C0c7E9d6423A61a82a872B2496F685212e0a56,173.86
0x7d41be7B63db524A57A59E2c8565cfF78e9CA5a8,377.97
0xFF0B6Ffc4507812f5380062d91a79E464508BdE1,509.32
0x6760Ff558c1db2231EB2Cf1D16de05B01231193E,4791.93
