recipient,amount
0xa0067A9Ea8377dd27950007b44fb790405cD2f12,0.10
0x2b49809813Bb676819F7c8011B0db971cdA57E7b,0.11
0x5688D6bf4e6b49b83f017AAF4F76224B0CbcA41b,0.43
0xA951d4Fce3E6ee209C855421aeC8A37Af33b8C07,0.52
0x661aB60b9c4637ADdC475F65de417c478da11A26,0.65
0xb919caB8962c5e6d8CC0483661819a44a8FF98e6,0.74
0x95c14C058Aaffda687780eB60Ef8658EF1166578,1.19
0x81762E633e2ff343422e65A5D67Ec6AcE60Bbe65,3.23
0x7bA3c3BFC0F95cc5eF4Aa0B58b51F6eEcc24ce45,3.37
0x0bCb98735BCAaB1b2e49da7152d59B16015b83E5,3.66
0xd6569809f2F05BeEeDA51FD7f01b3489EF759975,4.01
0x26Cb1DBAd7349B57af814A22718D04d0fCdfbeB1,4.16
0xAeb055eDd6B843aff4843AF84C687Ab25c9cC885,4.23
0x7676b134E88bACB4e0C6c9b34d80C94c77E89232,5.15
0xACf19E0Cb91017E74c5B788110E0b203736235fE,5.28
0x83bACd979A331a97d65fE5bf3fD1373F5c27B372,5.45
0x97c53A310a94bad23877e950b9Ec26C1c7D19F4b,5.47
0x5C36CCB22C99fddD675DCfa2981Ed42fD84D778a,6.57
0xbA8D35B178C8CB9F1f29D86c94B5fD8aa5EFf462,8.20
0xb4E841eeA72e02241143BE24e1a3A18B6Af67675,13.27
0xF55ec984218afF3648E5176FAbB03F7Dbc6C4696,16.40
0xd3DdC8461663e8eC49A4d6bcF54C70734167dB1C,17.74
0x15ea23Caa5a7285651929251c3C711F456e209E1,19.27
0xF7c1E17E2e98f69a5e7E2B7fd5332360FffC7699,19.43
0x26ED116FCbfbeb9ab12AD8ABe1c4e088192Bae30,19.87
0x402904E954aebEE2E78b7B09595393cf05571333,21.58
0xCef13dAa45cA6CA8B1af80E20280c7E5f6016B3c,22.06
0x81Fe712bACD1a1f06601946469AD1ab631abeA04,23.74
0x17ae2F9eb1Bb329C0f0B56187f76e9400DDCf172,25.76
0x5C5082eE760e4F4e6dA47bee7311137B593c077b,30.18
0xc1272aa47B2B0fBFCA527Da221F02c7b274A02e8,36.55
0xfD6EE60FD62Ff8D36EDdB1Fa5D7Fc75480057672,47.82
0x42bCc5c5594ba438185a54204048D16e59E73a62,60.32
0xbfb496ACb99299e9eCE84B3FD1B3fDd0f6CDDf49,67.46
0x7f5ae40d25260757C32C053880A5E3D4DB4f3481,68.57
0xE6BF40e81038050D76D658281ed6BCdF752D23BB,95.86
0xE0075cB3A1a45c3061cd636f9F69cb7c223823C9,112.47
0x838C80B3Fe376B4043781507D76f57C6DB0D7D19,136.54
0xC9C0c7E9d6423A61a82a872B2496F685212e0a56,151.23
0x7d41be7B63db524A57A59E2c8565cfF78e9CA5a8,352.60
0xFF0B6Ffc4507812f5380062d91a79E464508BdE1,445.84
0x6760Ff558c1db2231EB2Cf1D16de05B01231193E,5140.62
