recipient,amount
0x12dd2044D23D7Fc5b187d66a1Cf79Fee3a501482,0.11
0x2a99721c251D2fD3584a0be06544a8c3b65de45B,0.11
0x803cBFdF9eAEA2Bbd367359D359D6C963334a154,0.12
0x262771fB3fe938229fBeb1896a350a7a9D431817,0.14
0x40DDEA0b984EF32aC7e8B673F5fE28FF8fb6eA96,0.25
0x42EC34f87ee253Fa49357E6CE3fD05A30834fA85,0.26
0xFBb486C53F209b3F0991A6E77233D367630697f2,0.31
0x5688D6bf4e6b49b83f017AAF4F76224B0CbcA41b,0.36
0x92f4129b38f9fB2F584b9e501f8ee62F2cA23d4E,0.39
0xC28d2946962652cE2e82d0EdFe19CDE33Df1c6A0,0.58
0xA951d4Fce3E6ee209C855421aeC8A37Af33b8C07,0.74
0xF6c01D14Adead16c6a9d62349E5A0679f0dfbfBe,0.85
0x83bACd979A331a97d65fE5bf3fD1373F5c27B372,0.98
0x28f17BD6BA2dfA8308f7fD03BA3fb656Ae57d540,1.13
0x5fb26bC79a361Ef36a7b4eae36FEe62cFa52f64e,1.38
0xda0747F3201D741dDe59792Ff354D8D9ECe05759,1.53
0x81762E633e2ff343422e65A5D67Ec6AcE60Bbe65,1.69
0x1a4b7919932B1bfB01C57B9E7F4489df3C0A073F,1.83
0xe699Db9Fb8e824c56De52784Ff3412c49A823C0C,1.85
0x7251e4Ac90d9F2622c64C78B984a81C6bE777411,1.93
0xD113E00039d6Fc9536b2c7C796EFe019b4B19739,2.62
0xFF94A4c17cc1007166072e209A9C30d30403b04a,2.91
0x862Ca2609b4CCb48A654C7293e5036241A01b94B,3.02
0xB56699dc5e3f543446488aE92E6169555fB6e854,3.08
0x4F5B6B87713003b204E1FC743a3fb3c13fE47228,3.14
0xd7be32E32347d8C21E50280A521A037c05B45fAE,3.39
0x26Cb1DBAd7349B57af814A22718D04d0fCdfbeB1,3.45
0xAeb055eDd6B843aff4843AF84C687Ab25c9cC885,3.51
0xee339ae28A1287A44dF75F1e1c6AcEbBBd148C09,3.63
0x7676b134E88bACB4e0C6c9b34d80C94c77E89232,4.27
0xACf19E0Cb91017E74c5B788110E0b203736235fE,4.38
0x97c53A310a94bad23877e950b9Ec26C1c7D19F4b,4.53
0x4978030925b7d44747D7745D6ec030703855CDff,5.11
0x0AAF0D1eAA181131b9Cd4cd9B8B9440E2cD57bb2,5.57
0xc80a5430D22e8f96B9fBf0d4d0925Bc9E60daa1c,7.20
0x751F8c7E73c98c84E6ba63A349368666A6a245D8,7.29
0x7bA3c3BFC0F95cc5eF4Aa0B58b51F6eEcc24ce45,7.99
0x4B670646AeE81273780Be150CCD03e7436a36aB1,9.14
0x9d6DfA973D4D6C52ab52Ec08C9CcC398E79aAD37,10.00
0x44CCB1C2E035520889F241Bd5ef2C5E63E636a57,11.38
0xeC62F25F0db55EA086c476fa695DD56Dc2b2bEf2,11.79
0x3e92d661Bd5063f7Df955d68E123b96D069069e9,11.86
0xbce2bd513714d294DED39c7e6A5Bc52020588289,11.91
0xbA8D35B178C8CB9F1f29D86c94B5fD8aa5EFf462,12.14
0xd3DdC8461663e8eC49A4d6bcF54C70734167dB1C,14.71
0x0000000000004F3D8AAf9175fD824CB00aD4bf80,16.85
0x335e667E86C10633D200DC1645d6bd2e25988300,17.09
0x81Fe712bACD1a1f06601946469AD1ab631abeA04,20.38
0x17ae2F9eb1Bb329C0f0B56187f76e9400DDCf172,21.37
0x402904E954aebEE2E78b7B09595393cf05571333,21.60
0x9Cfea55791123DA6A32e1972C919008a35dB99AB,22.35
0x3055d1826c6C5d292E4d4B1e5B0D9759ffA9410A,22.73
0x5C5082eE760e4F4e6dA47bee7311137B593c077b,25.03
0xc1272aa47B2B0fBFCA527Da221F02c7b274A02e8,31.07
0xCef13dAa45cA6CA8B1af80E20280c7E5f6016B3c,32.01
0x15ea23Caa5a7285651929251c3C711F456e209E1,32.54
0x90F34091c5330DB3Bda70E728707879c64E28713,59.45
0xE6BF40e81038050D76D658281ed6BCdF752D23BB,72.74
0xC9C0c7E9d6423A61a82a872B2496F685212e0a56,79.22
0x508172d285591fe723366bf03AD3611982949368,86.97
0xE0075cB3A1a45c3061cd636f9F69cb7c223823C9,93.28
0x838C80B3Fe376B4043781507D76f57C6DB0D7D19,113.24
0xFF0B6Ffc4507812f5380062d91a79E464508BdE1,114.53
0xD100b6645EB05Bd88FF6491cb9f1C2688948B838,115.97
0x0000000000000F25a072EFA232D8EFc0b5CE2436,136.24
0x49519579d9D7F1E782Daff0d1139C6f6c7b51235,147.74
0x7811DF09C3415E99BEB22122123932E2Fe1Ef0b0,204.47
0x7d41be7B63db524A57A59E2c8565cfF78e9CA5a8,223.00
0x642008D8244304E37e50F291a77aE483A408198B,281.25
0x723f4B524012157d427A1487B49347BfE16a981B,412.38
0x9d64191d2928FcfcAcf98A0c2AE28C078b28f8c4,599.05
