recipient,amount
0x7D601144Ba14182C9D062099eaeA2ea5CDE7e6A9,0.12
0x1f07654F44024fDA86a00ACCf3a4E87C9FcABdAC,0.12
0x3EB16512aC9E60B030Ec04Aec7411b0aeF0eCbEa,0.13
0x6744a9C6e3A9B8f7243Ace5B20D51a500fCd0353,0.16
0x6EdE5522B1C7773E2E5482E52a6bF75ff3B70597,0.17
0x82639c9CA2A246DD1940B267267B932c368B52e7,0.17
0xB314d3C4aBf3d047893c7fc8970CDcaeD5ddF03A,0.19
0x7A4f37457aF752B432d3Cd99A950A23157Ca1EAC,0.19
0xd8bf1FC9fe881412B3b1783766b03B9b62F16307,0.20
0x0905114C3e6a7631CD44851970DB28DfC29C0119,0.20
0x96346EEEf11122846D665be21535Eb79adF43bD3,0.21
0x88d239fCf4DC6fe988e1818dB7A0666619bac674,0.22
0xE14eA790b0E5e42d295f681821c8824d213bAdd9,0.24
0x2665d505A8571fB7AdC060AFC657993e921DBf83,0.25
0x5d79c9C152F1AC8D4902DE487AFa0dAB7e065DF7,0.26
0x8B4d2d2a003A1b4d44E25Cf26Fb2d547A5353Da4,0.27
0xadf50165Ff355Cd82680958B5B1AF0De3EF3A2ff,0.27
0x82ea4b5A13621e30A47762bc2E34943084979e25,0.28
0x5FA115c6d4dF159197eed75285EA55357a7Cff8A,0.30
0x6D3dF047dB3EdC81b42DCD24AF2679B1d932Ca14,0.31
0x54590e9C1BC42D9Cd523E44c0D31151D55907d2D,0.32
0xA357fe4270Bb88A39C099D33F429B4AD76De21cC,0.33
0x883142d29BAF41028B8FB24AaaF2554D71A2Da77,0.35
0x4BBf13A2673592e01f88E1A4C6208c3b157D0432,0.35
0x3EDaD94B8354Bf6D2eebaC62c397246A6156f6B4,0.36
0xD978AABe3Dc964B501E8F9c3D8d6268070aa0943,0.37
0x46462Be25a43df8eDf4c922306afE4aCA4245304,0.38
0x4699A1d021a95A7506321d42F0B16d220b75b3EF,0.42
0x4A2f49Ae43c3219f2E1B754e3CaFBBCA7D87d1a4,0.44
0xf61b1CbbB74897c4a764cd67e881cAAE9B864D7a,0.46
0xCe5F967FDCbaB1ff86B8A7B632Df33d6806C1A1b,0.47
0x1AB1bD888326410ab158478D1DF80ef5Ed38df66,0.49
0xe93eC6F690a46842D23989174A1A00Dc5FED5DD6,0.50
0xc6a9F5fFa46DB5ccc9F50FE296bD2bc003525443,0.50
0x5095Eb116f837Cc068d07B750e7e2391e4a492b7,0.51
0x81E867B99faCee771E7E46577bb110204270767a,0.55
0xbDfA4f4492dD7b7Cf211209C4791AF8d52BF5c50,0.56
0xE330F4f8695d61D035353Cbf5aE72F2c8D7B3239,0.56
0xe4E01E5F6a9c306Ad7EbCa53BEb943CF6B181045,0.58
0xECDfEBf6c00775a924512a5d536548d583c39ac4,0.59
0x196cf4Cd37A3A93284cc9Ee349CccBFF40516ab1,0.60
0xa5C650ce82714d5bb61c10385cb593aC7ce4E9FD,0.61
0x2DeCC637f1914D7511dc7B7a71FB2b77E1E26A5A,0.67
0x0a739d7D41e35E13cC92bA69E2615657D2f9B219,0.79
0x7636DFC88567A8c2E67A3E42aC6F39C3Ca331D44,0.82
0x426261850e849013E7376A04AD0C2dCE4F6C52CB,0.92
0x2DA1EF069631cF020a14F76d791A61E7065531b8,0.92
0x82849867f1A1aeFad1B4F2fA5aa7bD12e462F549,0.94
0x4A4294E45A2E1f6FcA84Ce1eA9E1d7BC3AD4b228,0.95
0x896f298E7D8d517DdC5D55dc1048d8C9aD8C4313,0.95
0xd00F5886520dDd09dA0eCDa3Ce72665EEFAcCE06,1.01
0x0f07eb757e9CB874A55BeE5835d3430E340F9970,1.05
0x752E5fe4cA41AA32B82a0cB842e3deC13E23f709,1.17
0x0e6CE4e4ffD20D77eCd6573951b80720FA85d1A5,1.25
0xb84b77405E4C75D0167D97cA755712D6E6f61Fb3,1.30
0x5f1fc2AC3b2B1a13cc48900C9Ae321Fd6BE2954A,1.38
0x79Af92B2cFff6F6f351736352cfA51a17E2F5B91,1.50
0x77B5C24F94afE2E12F67368AE0330dBE1033c78c,1.52
0x3b7C94850FbE295e4aCFce282918a1584164843f,1.72
0x48148d8F9934937e6C0a9d8D069E5dD832cd4c76,1.84
0x20D8f3260922274D766d9bfA468A73686b5E3175,2.03
0x2C00B8A4af17FC9b926392E014F84F5ee394A919,2.06
0xe7D96B5FdaB3DCb6AB5Cb8B14b291E03A8AC496b,2.07
0x762ab7C7c71772a195baEC1e964c0584C3aDeBF4,2.21
0x96055CE0DDa225c2C051eE74e1cBE3001D381D2F,2.32
0x47cF50b47c956AbF687912B3b377b40d111864f4,2.55
0xbE5cC84A018b9fCa02FC46c3d5Ff4755fc2899e2,2.55
0x9Db476C26E2CE0907830209E7Ce95e26F0AEaE4F,2.57
0xDAfcE2E0B4872d7B1a92d0786D5402d6B9FE4132,2.62
0xB9AC9cfC8E2f3495456d03d6ac949196DE65bEC3,2.67
0xE9f58dEfd1A86d8c9fd2A44472de32610323Adc7,2.84
0x506cEAfa72Db801794d75f644bE0592C3Ed70BD3,2.91
0x4f545Eac62b68765D84A19D6A6e532B21C536d20,2.92
0x9c6275F1447D6a8f2e49e43E32838542f2c68C21,2.95
0x2df88836C8f262f20B5DC7f29A7ff2d2cA2f2D3B,3.04
0x812a05Bf7E9e6e2Bd8E8045853E0d9FBC15E3616,3.28
0x7D479d00712d65f4849a711DA4864843CeBF83AE,3.41
0xC87360303927c3fc4D74dceEFcC22B54eb5a50A4,3.43
0x08aB0B8Ef4197d69f8FB4A68901cd2C3F63a39FF,3.45
0x840eee3A1E8f29C5E6C952810Eab24E133DC21be,3.57
0x97aA7CC7CAAf10d5afB1E11F6EC9Da6b3B4C6322,3.78
0x8735cbd629DFb8134D6Ed98092DAdaB81D681ad1,3.86
0x26ce9B440fc48A3d962d41fbD6Dc86D955E9FBB9,3.88
0x62f667fC84996bCfB57c965F62A0cbc0dd2C4b08,3.99
0xbC46b909C89433305385C6a2B020Af6Da35aC25E,4.01
0x6F50142e432B0f6cb851D93430Fd5afaAfa0734a,4.05
0x5fcDCd454eD7f91Dce67fF3f7a1560DBd7fD8E0f,4.18
0xeC5f620626CE4D9E2f8974026B419eBb696216eb,4.33
0x8e9D078457882A8A03D0226C0e70D4688c8C886F,4.36
0xdFDfdb3711c7f902C1D099f9a8EcdcBaBa4607Dc,4.37
0x4D8F634F473A8bc25Ac70F25eFe0ED4d53792Bd1,4.66
0xeC3b302d38D0446BBC039488cd4E206a2c0a2319,5.11
0xdDA411344fD9c3Eb26e50DEA742B602F151A24A7,5.12
0x5Abf7CF60F7b9B33E8a5b298CC4eE2C6f5B403FB,5.23
0x53F705F19024103F0C31954C3cB92E96b07Ac308,5.47
0x98a11111423A72c9cC4380ab3d948f67802147B4,5.57
0x2a724bE1b63caEC1c3Ef95834fdD443c3347Ee1D,5.90
0x9cFDb49990Fd188eEFf407dAbE794266Ed9BB34C,6.16
0xc00E0bcE8679F5Ae98b0aE0F71c1A91b8D329F9a,6.19
0x3b998e7C84ebeA35a58cCA5013D5381AAd3954bD,6.34
0x4Bb32aa6593a8842A4AEFBba7df81b9Acacfd2F5,7.08
0x8ef85f5ec16b1eaB26eb5e7203dc96cB8919c79e,7.33
0x632Fd6D5E53A8661e751a964c9d7c9aa63Ecaa5A,7.73
0xF15e57ab9561217673f529802951FE3F7E80F04a,8.19
0x65215710313F9599d1E8f41AB6aF66fC44276C75,8.75
0xcB948151feC839ba0BC3a4829d81B8A32eF3354c,8.79
0x8e79Ce3D2E960eA7C8C076843D15C7ea9A8ac13B,9.33
0x60fe5Cbd886A778f584FFCC63833B068104D1f77,9.84
0x744d17684Cb717daAA3530c9840c7501BB29fAD0,9.96
0x9ba3592EBD05eb30c67372F01538eF2beb2DB99f,10.27
0x0331E435148481A32877c500DC1c0Edb9153488C,11.69
0xB52B3fb12415eC8baE11CAc5f02DCA9e44521fcc,12.10
0xD1A5C9A345eaCB7D266ccaEec637249bcE00E368,12.16
0xadF75da77417E0B9E7ffA0fe6D8e9414e8baA685,13.02
0xD987e70D3C8f23330B82E661b4CD0fb1b5e9aa24,13.51
0xAded3Cb4492e0EE9E4D6ab4327e8E629792Af11c,13.58
0x2Cf935fAbbc0c2b9De15EfEAD560e2624F72c765,14.60
0xB53ED4b7B068d41b590927650f4dFB2F797C3b22,14.64
0x5979CD0C76f4FC04636c19c49E38eCB3462Fdeb2,15.42
0xbD5364500c7F09c95Ab07Ec1d8d9eC49e54C33e3,15.47
0x376a4e520FAf1398962F501022CA05d063f554C6,16.63
0x9F7E696f19e68A0821cD124b6e2C1f8576dFaD4A,17.21
0xddc0fBcea5b037B96FB7061ea90d0bb6B2dd3d53,17.89
0x348db6a04b51B222aD3e8EdA2d579110972e0dD3,18.25
0x6760Ff558c1db2231EB2Cf1D16de05B01231193E,18.35
0x4dAA5263E0d8c9b7920F39a5B80E8d42563a1a23,19.10
0xD36FF85fFc5c7ABEda1ffE7b0548e730C5fafd16,20.33
0x9d7b2CF7daD4A5FA54E3d4CC3A623aC8e2d2d528,20.52
0x99f329c0991CB2BB2B79023F64f8eC91A65ddCfC,20.92
0xa8a929db1206D42b1a0A2eAA8650E79f1F1F4569,21.43
0x5E96133347AC991C0d2A301A78406ada9755f36C,22.22
0xf2E8666155003C8df650df6e6E1866810E81a391,22.86
0x168fc6735F2D16955ceeFe3C326B58F2b709AD4F,23.06
0x308e77e9A3a5312A7D47062Dad33993EED811db4,23.14
0xD517Ea22b16e969D3B2662e4C6503239bF3A180D,23.76
0x8BeDe6BBa2211213F5F5A3461664De9EDa819Fec,24.03
0xc4bfda35a5057B6979Cc787425FC05b108ECd370,24.26
0x00bdef65125C4a30d7916a05c5C8616e65810Adc,27.48
0x576Fa16C0657D5941E5061e15dae43F04b9F190B,27.94
0x73332479DB4259F786b9Bdac8dC4DCb3dC8259E8,28.07
0x00DeeF5835C2a3519c13E3f316a72e4dBE172EeF,28.89
0x0937d416aC632CBe5b2E05596c76333651535e6b,30.00
0xed52C0906FaAb283445b2c551fA8784685Ca6769,30.71
0xD75Acd010e5d7a80EB9743bc9d9b0d43758f0c35,31.46
0xF1f1FAAeeb95254832C44FfcF5De91200E74fb6D,32.35
0x8d6b3eD4FA950124aCa6F17c7dec929cb64B8a76,32.68
0x60D359567615d97D8277733cb18fE0f3c55e5d48,32.89
0xBC5bacD70f723c82C4b43C099E46CC668667306C,35.23
0x695Df48f3E64434212f3391006b82570377C9277,37.01
0x7aE4Bfb51d6da4F7c5e38bc001551490c66e5011,37.29
0x6216271Cae1A700e11214caA324eae8e38DBe3e2,37.94
0xfb524B1Dc4aD6acC100952e921A298dCC87a7d53,40.48
0xB1d492eEE50E30E9ebD744F6D1Ef5B053aE798A0,41.58
0xa344C1401D8fdEC5F842E07a488006c6ec6A26b9,43.83
0x04a56a3E8C4455E9055A9e361198c58f9E4F81BD,54.01
0x408C1Bb7661aEb6B633823A8261ea832f1f04F1D,54.53
0x63f6Ebd3eFEa060D2AF1d2eAe6Abd4413624D32b,54.79
0x7934746C0B363c395Ec01e6eEdDC151f21A5d4b4,59.44
0x9F9B2b6c8869B8D8EE2eae01a7ee4eBA747331EC,64.60
0x23439166FEEC267F1A66e2815369A02f7b7920c4,64.62
0x88d1455789aB51C163a3CCfEb4c053b87df93522,73.64
0xD5eD0DC20Bafc45e9B7C18B310934DeF3cFdF723,81.71
0x469594447B92Ddc7f84d1d4ca424D32319e719e2,88.45
0xE688A6539A4DeeA30791ea54A599e0D391749fD7,99.55
0x3670265961ba467F436181A761886f89d5961fd5,101.88
0x6b2Ebf05931c2f728C405BF54DbC280a7Feb52d0,110.69
0x03c45985Bd1B7c666207E054c7D728556880aa20,129.31
0xC648E9c8175969c34C92515689a01040aC4CB663,130.65
0xb11903Ec9E1036F1a3FaFe5815E84D8c1f62e254,160.40
0x96E0ACb28f48f1775dec407Ea45DeB3e9065b131,163.79
0xb7d29761B02d0E629A332D5c63cE835ef70d3170,191.35
0xD02Bf1668c620D50e323F48B3576cFaA69d19EC9,195.48
0xF949B5edd3AD6180E9933EAdc8CC9130aBA4972C,203.63
0xc3c2D67fa42525737a4906e6A9e3c5f8A4a2AD73,211.59
0xfc4011fcD9820cA35a24Ef17b92FC8A544e8DB8d,215.61
0x0e1B0C83ece0aa880537EdF438513036734D4Cbb,236.74
0x5FB8758411E681070c263ca63267B7C7E541A695,241.34
0xceAD1DF081676C31f2577b72D4520B60062Af1F9,256.85
0x279038dB4d9Ad84CcF03cb7Bcb03520f13493FE7,259.32
0x2CD3a242D493Bb8aE3369d3EE2b83B5bf4fe82D7,260.13
0xf2d83482f8C835423C2901b1c67081f726E39B25,282.49
0x81caBd4705fBe5701acd979DbEE416c6eEf31d4A,332.86
0x0DFb4E1E64B2c0B2172AE59c60FbE9dE4Ea8AA18,347.97
0x8355be55CCF2dEE00ab5cC6d62f81eA97A8fF35D,382.88
0x3f34B4A46e81266eaA002D9AF92aeFC9467a754e,418.21
0xAdF772B7F7d50887367A7A15d9f415996083656f,487.88
0x4Cd80aa0CE4881Eb8679EdA1f6fbe3d89AEc0F7F,635.35
0x0Bd27FAc898a59680b9dc92bB7378Df610825E8D,708.22
