account,glv,is_eligible_per_market,is_eligible_label,glv_eligible_for_claim,glv_eligible_for_claim_raw,share,Share in USD
0xef210a9e510157b701ad40b8576b74e143b12809,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.312870384,5312870383506076000,0.0000006540055197,$0.16350138
0x658fcf439c581947e9b7842e5a8adb3a6a17ec5c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.31131201,5311312010125806000,0.0000006538136866,$0.16345342
0x190c9fdf8b3ab853e17d52b8578cdc4a33fde839,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.309318278,5309318277885603000,0.0000006535682614,$0.16339207
0xeef7a869660f22ad0206eec262b895b7738042bb,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.309314271,5309314270872531000,0.0000006535677682,$0.16339194
0x03a1837848b68a92c7dda71edc763ef161be9061,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.306410657,5306410656666887000,0.0000006532103381,$0.16330258
0xf2daaa1c06998ee87fa378526105d434a5612fe3,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.306084599,5306084598887058000,0.0000006531702009,$0.16329255
0x579b5e1888f578255f8b2866402a42ec51b2e4d5,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305765782,5305765781995158000,0.0000006531309551,$0.16328274
0x90b1e45e3dbc96928dd932bceaa00f2c049be0ee,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305732502,5305732501623751000,0.0000006531268583,$0.16328171
0x6a33a0edfb815492a2f09e83e52b7fe60b2b8ec3,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305649575,5305649575272166000,0.0000006531166502,$0.16327916
0xcc1b3107d32ea0a87037e219bc9cd0b2c0b5c890,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305572508,5305572507503382000,0.0000006531071633,$0.16327679
0x1d8e43c3b0fe6836c83fbcc479f7c8108d8aabd4,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.30554291,5305542910086932000,0.0000006531035199,$0.16327588
0x2648da42c33154aff40246a851d415dbe7b67568,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305491477,5305491477406562000,0.0000006530971887,$0.16327430
0x1111bcf414903cbce842cda240659ad7ac67f522,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305304889,5305304889120095000,0.0000006530742199,$0.16326855
0xd782f32fa576a74907ad798af029faf8d81b6910,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305223363,5305223363113349000,0.0000006530641842,$0.16326605
0x49040080f7a4e5c18e6499e41d375d2fc0ffd24c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305222639,5305222639006184000,0.0000006530640951,$0.16326602
0xe37c0158b2de9a715df4fe3dad6c011480eaf7a2,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.305183826,5305183826086177000,0.0000006530593173,$0.16326483
0xff53e3a27b7252148e0f1daf4a00261eee59177f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.304964489,5304964488997073000,0.0000006530323173,$0.16325808
0x4f316b5074adfc488c8dd05714e64aedf3eb4846,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.304814294,5304814293534885000,0.0000006530138284,$0.16325346
0x1fb285a8efd16dd34c608bde845f521befaf605f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.304521582,5304521581532026000,0.0000006529777961,$0.16324445
0x1585ce464c095d0e0dc2f544af24801b3cce1684,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.304030921,5.30403E+18,0.0000006529173966,$0.16322935
0xc288f4f5be5968794d0cb3075c8311e71398095d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.303813112,5.30381E+18,0.0000006528905847,$0.16322265
0x7a9f4c9e2e9c446b342e399fb06478bc9264f7df,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.30374712,5303747120480315000,0.0000006528824612,$0.16322062
0xb4975d56e9cfae7d9a34c87a9f1b93f2dcbcc50b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.303733296,5303733296202292000,0.0000006528807595,$0.16322019
0xd690b90480010dcd01e13a26835d67d1c71fdae8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.303531771,5303531771380481000,0.0000006528559521,$0.16321399
0x534433d097a3c5979a9aecdc066224304f2abff7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.303049586,5303049585919653000,0.0000006527965959,$0.16319915
0x37f64cfaa8317cc2fc8a61437ce0499f737bf0c3,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.301175158,5301175157877373000,0.0000006525658569,$0.16314146
0xee0695fa7d79cbfc51f18088d177802c54e19959,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.300624972,5300624972175914000,0.0000006524981299,$0.16312453
0xf8edef6af0d5933348e3d00274e1623077543b2d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.299553436,5.29955E+18,0.0000006523662256,$0.16309156
0x292a9719151c97e9e9da30e06793cd165bff012e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.298159265,5298159264798856000,0.0000006521946055,$0.16304865
0xcd51f6ffe601436cdae3921ffb491cdf795e8f4b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.298103467,5298103466599562000,0.0000006521877368,$0.16304693
0x1723e4d5daac7d6761941237d9a70b200424af41,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.297879255,5297879255123373000,0.0000006521601367,$0.16304003
0xc61f78b49d9906291a47e196766cdf85f7e88fb5,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.297667561,5297667560925624000,0.0000006521340775,$0.16303352
0x0fa0b870926ddbc3a8e5c1f1986ce1f85513a8fc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.297442441,5297442440790786000,0.0000006521063656,$0.16302659
0xa61482f7ec14687402d6dc714e9694be6226f4bb,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.29598314,5295983139578467000,0.0000006519267281,$0.16298168
0x225e6158c488e5b6b7c3743cb8603e9bfd91f06d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.291199314,5291199313695853000,0.000000651337847,$0.16283446
0xff130f62568496ac83fdee22fd18ff7ce244ef50,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.290278994,5290278994204972000,0.0000006512245572,$0.16280614
0x554e18188366df8caf1a81b002d1600d477165f8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.288295722,5288295721736259000,0.0000006509804197,$0.16274510
0x30e67e954c25e8284aace560a5ace63b6518e3e0,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.286094862,5286094861624106000,0.0000006507094975,$0.16267737
0xd71fe13170ce0cf896d5ee7ee06bdbe73c1865fb,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.285709267,5285709267455247000,0.0000006506620315,$0.16266551
0x6d7d842d2c394a0b9033e02cb4d67026db9a0600,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.282145208,5.28215E+18,0.0000006502233017,$0.16255583
0x00d31ab5705a8c2ea7bd08dc5a06b8871a2fa35f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.280153048,5280153048180218000,0.0000006499780701,$0.16249452
0x1575563fc7e7c32d594d033249beddd5108ce55e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.276125288,5276125287700215000,0.0000006494822595,$0.16237056
0x7c0cced07503bbd218563ad5fc311a91d0d91614,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.271951404,5271951403589794000,0.0000006489684613,$0.16224212
0xd10034575f095d8c18368528530e7a9971b7c2d8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.270907011,5270907011153732000,0.0000006488398983,$0.16220997
0x0df6c025e8c7e3e09d9737b47bc2c1dd31e57298,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.270891049,5270891049130547000,0.0000006488379334,$0.16220948
0x69972b87addbccdecbda4563b86c778b01535616,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.270757085,5270757084988087000,0.0000006488214426,$0.16220536
0x4acfcf6bf22370ed95b900d10df1d6cca4353415,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.270632615,5270632614510178000,0.0000006488061205,$0.16220153
0x3e7f242314fe91cce03c8d14517b3c319228afcf,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.269548753,5269548753433345000,0.000000648672699,$0.16216817
0x2b249940767ff52f0a0ddfb4c1d0c92f3158aa0a,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.267605903,5267605903250179000,0.0000006484335374,$0.16210838
0xbdfe8fc7725cb5f6ffd06bda7c144041c4247e2c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.260480507,5260480507160337000,0.000000647556413,$0.16188910
0x618a113f8a289c9f577fff437084c942aec2b6f8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.258679632,5258679632346736000,0.0000006473347283,$0.16183368
0x10a0d75f3d335cb355fc5e2273a7904cbbc183c6,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.258221083,5258221082609431000,0.0000006472782816,$0.16181957
0x193b1f17271716c1ff988130cb89c8aa36b9a14f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.256962954,5256962954142521000,0.000000647123408,$0.16178085
0x47ec0a71261f129840bb555a794448b9dc42c725,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.256746162,5256746161899346000,0.0000006470967213,$0.16177418
0x93147272fa271ece9d0c16416437a75259ea5aba,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,claimed but not transferred,5.255450902,5.25545E+18,0.0000006469372769,$0.16173432
0x5aab01a477835508f100e0a52b067f3857ddd0cf,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.254984537,5254984536726053000,0.0000006468798681,$0.16171997
0xe6eed93dd3ebedd8c20f00415c8a351344c730f1,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.249419545,5249419545400945000,0.000000646194827,$0.16154871
0xc118aad878cd75907cf14945326dfda1a70835af,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.248438347,5.24844E+18,0.0000006460740431,$0.16151851
0x080de442c385147d1525157903f2edd8d69e6c80,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.245402697,5245402696768502000,0.0000006457003596,$0.16142509
0xef3d598e523963eb1f1a670c9f87f3db38f2fff7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.245164923,5245164922535685000,0.0000006456710899,$0.16141777
0x373ca1ecabf059505f9d2d2da740437b1c01dc84,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.24307509,5243075089512074000,0.000000645413835,$0.16135346
0x40344fd93ab662ad448a9bddddc0e982666741c8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.242911236,5242911236150059000,0.0000006453936649,$0.16134842
0xf892d131a4cb4b2bc108ac9716e1062fba7bbf63,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.24112757,5241127570467663000,0.0000006451740986,$0.16129352
0x90e18e74a956556478b1867030b55e6a521aaa07,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.240234106,5240234106338736000,0.0000006450641147,$0.16126603
0x9a6ac93d47d53a08914e661a41ec6ab2234dab86,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.240187759,5.24019E+18,0.0000006450584094,$0.16126460
0xee9ae908971f776dfa28b5dadda91a22c93da2fd,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.23924419,5239244190450973000,0.0000006449422577,$0.16123556
0x7a5d50f0fe12635c5ae21f37b3054dd8f4cf6f6f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.23724533,5237245329729485000,0.0000006446962012,$0.16117405
0x455093bd3add39c4ee719caba696521ec43994f9,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.234493202,5234493201537394000,0.0000006443574188,$0.16108935
0x9194851f2a28e209216beb93b736ff3cf8579948,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.233042312,5233042312368607000,0.0000006441788168,$0.16104470
0x35d178fa8f36d4704bab30d72ab509e20fb1318d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.232497851,5.2325E+18,0.0000006441117945,$0.16102795
0xb6f4a6067c5a35db4590b8dcd16b7f98fb5c9516,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.232497851,5.2325E+18,0.0000006441117945,$0.16102795
0xeb37ccb23aa6d38161033ffbb7422d8a7e38c0f7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.231389797,5231389797332831000,0.0000006439753949,$0.16099385
0x854ca52d6e9391ba5886b4b3c5fc3e48e44b8864,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.229728012,5229728011642134000,0.0000006437708319,$0.16094271
0xe6b95c284b88709ac3dbd39432f51d92d791ad8d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.227140574,5227140573575162000,0.0000006434523225,$0.16086308
0xf4a25d84aae5cfd839f0aab7c8af254fa49ea95c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.226005824,5226005823622979000,0.0000006433126367,$0.16082816
0x7a4ede03e987843788ffbbd067ccdfc70ce475af,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.224574645,5224574645420758000,0.000000643136461,$0.16078412
0x6529770a5c58ca859558670cf98171f600c48783,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.222914091,5222914091080908000,0.0000006429320496,$0.16073301
0x4cf70599eab057a3f6953e6dfc7c07906be6fa4e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.220943909,5220943909042092000,0.0000006426895234,$0.16067238
0x276dac5f06cb17984a94ad9a15ebe27a30e78cfa,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.218776967,5218776967271088000,0.0000006424227765,$0.16060569
0x1bf19b818a59894b2d4b0a74941927043b3cd92b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.218240518,5218240518434723000,0.0000006423567405,$0.16058919
0xb4ed1a39491c83219764152e4dc68944d5547947,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.217709215,5217709214552042000,0.0000006422913379,$0.16057283
0xd9008e0f32194c6bd153546bbdd300c0b704cdfc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.215559295,5215559295033146000,0.0000006420266864,$0.16050667
0xbd0bc2535176a083bebf4513ca2cc8e025ed2ad5,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.213613175,5213613175227808000,0.0000006417871223,$0.16044678
0x1f11e7a07c0fef9ca2801f087d62b9be73f23398,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.211763996,5211763996119554000,0.0000006415594914,$0.16038987
0x9e121698d68cf4c2b34202ccee11ea62769a8bc7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.210597939,5210597939484102000,0.0000006414159517,$0.16035399
0xf8865b9fd589b63785a2b57aab9532fad5099142,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.208720115,5.20872E+18,0.0000006411847946,$0.16029620
0x8f70dca642da872b2f69aa8f899d51a8156318bf,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.207292508,5207292507723378000,0.0000006410090586,$0.16025226
0x602c7ef82c796e9a819af374ea19ecf0be0d741b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.205245188,5205245187673158000,0.0000006407570369,$0.16018926
0x25d89f4c9a22d50a2facc7c049604c5428cc1a44,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.202659701,5202659701444169000,0.0000006404387678,$0.16010969
0x2350e5fe29dd0e49706a41e100dfa020d8fe5e6d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.200907013,5200907013296086000,0.0000006402230148,$0.16005575
0xa855fdb57e7a1d84026ccf1825d81f66177f21a8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.200334006,5200334005761283000,0.0000006401524786,$0.16003812
0x11ba71c3714c9ddec9577b62af43d83bf1411c1a,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.197626109,5197626108906129000,0.0000006398191409,$0.15995479
0x18b1a22a6f07c8e1c424571a26a911a2ff1f7e7b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.197509655,5197509655445037000,0.0000006398048057,$0.15995120
0x25b7bc164155858b363ce72587567c6540f02ebd,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.195978749,5195978748680391000,0.0000006396163536,$0.15990409
0x1ac78edbda9db5aa8bc43c2d4246227d7810b9a3,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.193478063,5193478062842266000,0.0000006393085234,$0.15982713
0x7c8ceb08fca2cb1ff72dd76ee2d91031f0cec504,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.193250786,5193250786235761000,0.000000639280546,$0.15982014
0x8c8868c77e0546b34f196595f0e727bc1add2e4d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.192772726,5.19277E+18,0.0000006392216976,$0.15980542
0x0332ee53e7299f913229a2585dfb7867b2518a0f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.192549121,5192549120552541000,0.0000006391941721,$0.15979854
0xad5025767b4f7fc16b52f8a2a66399a9988f6b53,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.190112756,5190112756320464000,0.0000006388942597,$0.15972356
0x8d60d59748afd07dd066961125cdfef3c47bcd13,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.187489256,5187489255626334000,0.0000006385713111,$0.15964283
0xaf25f948c1daa5ed272345bbe355895f036eaa61,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.185728481,5185728481416585000,0.0000006383545628,$0.15958864
0x2b89cf5362e2b664c6b01f5d5e55fcffbdc2bc3d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.18475891,5.18476E+18,0.0000006382352101,$0.15955880
0x727e71cad46bb29f17077393835ccc710b269b90,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.181491992,5181491992130792000,0.000000637833058,$0.15945826
0x5ad6ae18fe27f02269e7200bd69f8042486a66c8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.17941922,5179419220402373000,0.0000006375779032,$0.15939448
0xf1ad5804f881b7de251d13c4873c043b114a4a6c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.179278653,5179278653078136000,0.0000006375605996,$0.15939015
0xe3d8e6687450414c73f2915af096ec9f34b06abc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.178811771,5178811770569497000,0.0000006375031272,$0.15937578
0x8b3da5dd671fbf4378df0a6b359cc7ba93b70260,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.178670171,5178670170599224000,0.0000006374856964,$0.15937142
0x3ac4f823f56924f0125e928851a30f7cbd0fb90e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.178563031,5178563031163689000,0.0000006374725077,$0.15936813
0x9098096d290c83a68d30c93c287dcd87656877fe,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.178471712,5178471712387809000,0.0000006374612666,$0.15936532
0xebf64870fc209865de08f18adb70429c57452065,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.178078548,5178078547797472000,0.0000006374128686,$0.15935322
0xcd202fd11eb0ee10f2fc2754b310dd1a8cc011fd,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.174716128,5174716128085233000,0.0000006369989604,$0.15924974
0xe0ebb2ef253deb0a090637b3d89873e07134a854,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.173501518,5173501517827158000,0.0000006368494439,$0.15921236
0xcb22c1410c96f085e608a3d417da51fef67307d0,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.172453236,5.17245E+18,0.0000006367204021,$0.15918010
0x4b9df7763c2b6499fd914df7b7920898c474774e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.170817454,5170817453929811000,0.0000006365190401,$0.15912976
0xd1b52cedc5bb37595caa4ee68b255a5d9b238e3d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.170683995,5170683995398328000,0.0000006365026115,$0.15912565
0x0cb5d3dc004b0c9e14d13ed9cc94c2fd219223cb,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.161862509,5161862508557315000,0.0000006354167011,$0.15885418
0x28e118a91d77aaec6afbe1c6887be757d832de50,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.1601606,5160160600349371000,0.0000006352071991,$0.15880180
0xca5e65bbdb6f3ad70aa964a47d59125057c1fc0f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.159817292,5159817292476564000,0.0000006351649384,$0.15879123
0x8e2bd9e1183446b7346bfeb2ae67b1b963d1f78f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.158058079,5158058079438763000,0.0000006349483822,$0.15873710
0x2152bf2e953a93f7f616d7ee42ddb1da146390cf,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.156860019,5156860018630546000,0.0000006348009029,$0.15870023
0x51e985775b5d1fff12c8dcda6d04cf7ba8925e7e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.156211166,5156211166254553000,0.0000006347210303,$0.15868026
0x844afc92715fc04d0dc920b0ca2f31b9963af6aa,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.154224297,5154224296614393000,0.0000006344764499,$0.15861911
0x5e7e0fb063179a19dfceef2a225f0b0bcb20c266,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.152158578,5152158578288599000,0.0000006342221635,$0.15855554
0x8567534cc6aa64aec9d7f170bd634d9f97379991,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.149691878,5149691878450038000,0.0000006339185168,$0.15847963
0x06def639045e0acc26eae895aef38dd737d670d6,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.148948302,5148948301927877000,0.0000006338269838,$0.15845675
0xdc51da9ba7685d2d3e665ef030b23c97339a4bd7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.148463362,5148463362262808000,0.0000006337672885,$0.15844182
0xef4d4da36b662bbdcb627ae0f3d99aecb246a390,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.144132792,5144132792198054000,0.0000006332342025,$0.15830855
0xdf7640b03e905ff8d244b73d380f62aeb17077a6,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.143722971,5143722971347602000,0.0000006331837542,$0.15829594
0x4ce268f49ef0726d602a8b0f22fcc543aa23bb51,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.143139918,5143139917599702000,0.0000006331119813,$0.15827800
0xb400b115138f6fa4f06704c5a37e4bc812c3430d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.138863041,5138863040674563000,0.0000006325855049,$0.15814638
0x4b7b91b9d94b840b0cba019a09b58d1e9d457063,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.13810726,5138107259822237000,0.0000006324924695,$0.15812312
0x2157d0a91bfbab334502631a1d0986a6be125183,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.136293034,5136293034088394000,0.0000006322691413,$0.15806729
0xbe6381a089f4a74dd646ae92160945916d10f894,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.133963071,5133963070983843000,0.0000006319823267,$0.15799558
0xf6ac1cd0c4fc4e7eb167d427fba6997335d3f36a,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.133771477,5.13377E+18,0.0000006319587418,$0.15798969
0x3cdeb24a125f5f9ee36d6bda6c6bba2dcabc93ad,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.132724791,5132724790654404000,0.0000006318298965,$0.15795747
0x7fe79cc260ac34d23212d2a1cc345a7f362e4165,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.12776182,5127761820032197000,0.000000631218963,$0.15780474
0x41c66ff861c6d68111ddc02fe38247c09be1a345,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,5.118877443,5118877443020109000,0.000000630125311,$0.15753133
