recipient,amount
0xE7ed627560F5D79D358D9385e8AE7CfD3071e5d9,0.10
0x9a8D5d8C89DfC8F0BF8E2074579736B310b8f494,0.10
0x48347Cce08D62FAB903B00828bF479a838d6552f,0.11
0x12117Ee3E30e3D62A847734c9f4033ed1D1274E6,0.12
0xe9bF6266ADa321716fC91b477B6Fb259605b201E,0.15
0x3EB16512aC9E60B030Ec04Aec7411b0aeF0eCbEa,0.18
0x82848434a380579A82589d5740c76a3d54552Fd7,0.21
0xf59b64D77DE9A11cB04209B2539F0a9EEC1C67ed,0.21
0x63f6Ebd3eFEa060D2AF1d2eAe6Abd4413624D32b,0.21
0x665DB4641Df5E2AE23488E0D3A411c3Ca8c98a4B,0.25
0x5B628512706F45bAF6cC6e966958430e90a8106f,0.30
0x46462Be25a43df8eDf4c922306afE4aCA4245304,0.35
0x1E98cD44cd698c95E95A95cC191D4Ef2eAdC0bEF,0.35
0x898e2592b0Ae429288ae3Ef33DF9df7E4f8A76D7,0.35
0x8812A4cc6A69919Ac9573d9D93FA24f7363B6043,0.39
0x4EDCc5E72D2cBE3aE04246d4f2d23F3447E5C98B,0.43
0x9c0070742B7d0edde7c0F883ac990900768B71fD,0.43
0x0d2FC4959b5A60F4e79246640F37cE54b38103eD,0.48
0x7b8bA8d0b66260f2E58a4654Bb5c392018F67713,0.51
0x93c93Fe82e1A28A6634e1828c19C0707f04E018B,0.52
0x82fdb64647C70f8Dff1532cC312a97f63D64bb1B,0.53
0x8FcA5a119Cb242da1042f9271473405937fEfffe,0.53
0x6da168B10bC3632fd3D594795aD71A8c55E836bb,0.65
0xF5839106297527bE62D88d6b4252692EAEB46e9D,0.65
0x2A58F01b8B025AFdBAAAb76f9FEC57e73Fcd3abB,0.67
0x230b8Ae202eB3F461f5A526cD441c97F90e1fe7f,0.73
0x81E867B99faCee771E7E46577bb110204270767a,0.77
0xeE955eA62eb8671da51551E5e0f1775D7f3711F9,0.82
0xED42ef1511d10f1489040B0eBa53d870dda140eF,0.86
0x3670265961ba467F436181A761886f89d5961fd5,0.86
0xC359D513C678a4d2e9e755E12D600CA6B57c2ddd,0.90
0x9C16695c0436834498B836799507F8F499d8f3e9,0.91
0x647a870632b75a92c09877AC262c91566eBA2165,0.92
0x376a4e520FAf1398962F501022CA05d063f554C6,0.92
0xc00E0bcE8679F5Ae98b0aE0F71c1A91b8D329F9a,0.92
0x97aA7CC7CAAf10d5afB1E11F6EC9Da6b3B4C6322,1.14
0x5Abf7CF60F7b9B33E8a5b298CC4eE2C6f5B403FB,1.15
0x6bDd8924354b66cE1120F5fA9f750DD4d8529905,1.18
0x695Df48f3E64434212f3391006b82570377C9277,1.19
0xD106CA85e27365b2862984C17915e378c34b4B45,1.21
0x824E67982F7238293326df40A4B1bfd943F8103a,1.22
0xCe5F967FDCbaB1ff86B8A7B632Df33d6806C1A1b,1.22
0x6F50142e432B0f6cb851D93430Fd5afaAfa0734a,1.27
0x4d180AF22cd72b8c6593656a0e123E0C4760e6ac,1.37
0x00b1F55e07521Fe6F9b458970737d509247a2fEE,1.39
0x48d84c8EF8a9F4D8C85E329Fb7684299025F43E0,1.39
0xAD1B9F05f9867A48F3aF45906Cf81fd04ba8Fa73,1.41
0x3EDaD94B8354Bf6D2eebaC62c397246A6156f6B4,1.43
