recipient,amount
0x9182c01E78AEd0cA6D300B313Cde19D266F97AD5,0.10
0xaC992b2261947C6120631c68AA62BE3e98c08dca,0.12
0x46c232FCf549eE7A493400B94b72a1107Aa8d606,0.17
0xf6A7dCa3da2e88da4482eB04a4447Cc385a0372c,0.18
0xce71451308c6876eA7d1A1F9dFb57A7f37795960,0.24
0x9b8421127B4b2D64CC6C56B44353e7e86176F954,0.35
0x8F0e1A418035cF94b806482E670277C3886D89ef,0.36
0xe9841d2ba9BE30ED536ff57865f9c3997fF5631d,0.36
0x8812A4cc6A69919Ac9573d9D93FA24f7363B6043,0.37
0x819FD305473f8bA3d1962681aBFdDFf554D45897,0.53
0x9F3783d446e9dFF400B5994c84c8d6dd254f8a3d,0.57
0xC76a5691d3D7E4A69398FD4Ed1588c90d897BE37,0.64
0x9844aF8F03c9B92D3F057473cAD90F2f1a3fFDd8,0.83
0x2Eb3163C68158cFd81AfA9D5818BbFd4bc9439Da,0.90
0x303aC166d0Eee655e9a58271a88d0D063A28574f,0.94
0x96e991667bFACc3a83728ae9D2c41a49fe7fcec6,0.95
0x6EdE5522B1C7773E2E5482E52a6bF75ff3B70597,0.97
0xC3c99C628Ab482cB655CBC6d88903Fa960dE5102,1.05
0xEf1864c21dB690814CE566cf8ecCdD80Bc29a6f4,1.22
0xf4Ca2a42B09512eC96fB63e029C00e8C29943838,1.23
0x46462Be25a43df8eDf4c922306afE4aCA4245304,1.27
0x376a4e520FAf1398962F501022CA05d063f554C6,1.28
0x1ECb4cad2DfBFcC04C8c5adF1535edbABADd8458,1.39
0x6F50142e432B0f6cb851D93430Fd5afaAfa0734a,1.41
0xb43054a60f409e05318782A58437Ad41a2FFc51A,1.54
0x7789Cd70ec74C64C75bb0672f6cfF941b2E4E7F0,1.56
0x601303B24e3DA4503293FF747EB2D323Cfc5F39D,1.78
0x53F705F19024103F0C31954C3cB92E96b07Ac308,1.87
0xA8642ae6129727CC842AA0d49604856B5b25917c,1.98
0xBA760BEC8c85c6e59B12c49021B6ea0262240db1,1.99
0x45e5D35F5F80Eeb115CAFc81B01978aB2eaeF6B2,2.13
0x049B13e6da8A80905CE9FaC1dfADf61AA0248111,2.20
0xB53ED4b7B068d41b590927650f4dFB2F797C3b22,2.27
0xaD1Bf2A7BE2545F73ea21f592700cd4c805CaDC8,2.31
0x628E8Ece00424f6EC1EBE2CBA684319f18079Bd5,2.43
0xF1230522f6B4D7104C8Aa1F473DAf5d117fB14cc,2.71
0x30C01b6aBBbfF273905D5E774C8750C945421238,2.72
0xb84b77405E4C75D0167D97cA755712D6E6f61Fb3,2.73
0x77B5C24F94afE2E12F67368AE0330dBE1033c78c,2.85
0x644f5E6176b61C9D015767B4b3C90AE6334Cd6f1,2.87
0x6850fea80CF8747c501Cf5fA3AAE415f9a0f5827,2.97
0xA6D8B0ED61f214a30785A9911F67fb368FbFB155,3.08
0x48Fe4556D45D0E6b321cD4D26A10B63116aEcb14,3.09
0xAA6Db4181A382bB4aA399dbBB405515AA2370cb1,3.70
0x26ce9B440fc48A3d962d41fbD6Dc86D955E9FBB9,3.97
0x97aA7CC7CAAf10d5afB1E11F6EC9Da6b3B4C6322,4.34
0x8844E131e0f9fcd2b702152A9D563Df733d5E8F1,4.90
0x18cd0B25309Df2e9c207f4417C5eaa7A7eaA19B8,4.94
0xbEf1E07918EA598eC91a119D0B0E59950309D8aE,4.96
0x2646FfC2d55A58cF374Fe6CA4cfAfcd33F7ac2db,5.14
0xF85452215E000476859788a639a596C42f928203,5.18
0xb639Fb47502DB19f997db8F2C88160672f181b8A,5.70
0x0267ceF0E0Ad7E46b067a0f00624AE387e4eaccf,6.13
0x41c68395a5a469471981e8D228050aE698bAE17C,7.28
0x00bdef65125C4a30d7916a05c5C8616e65810Adc,7.36
0x8735cbd629DFb8134D6Ed98092DAdaB81D681ad1,7.45
0x999421529bFccc122FF9E8a08d70B9bb296e0aFa,7.69
0x3b6ff039272C26207efD86044810e92F17540D46,9.70
0x4Ac1A493Aa044C74a99d73CE61869814018C62C0,9.90
0x04a441cAc6e442523669449c61c5ddb33932a364,10.62
0xb0B75B2263513B257351342bAEb2171b7D370373,10.77
0xBc8dae7B10685dcaf4402dC11812149Bd019Fe69,11.06
0x3EDaD94B8354Bf6D2eebaC62c397246A6156f6B4,11.18
0xdecd9760b6164271FBC5220875ad27bC03222686,13.45
0x73332479DB4259F786b9Bdac8dC4DCb3dC8259E8,13.52
0x98659fDE644126C25E1c44c220d08762Fd2eeDdD,14.35
0x2a724bE1b63caEC1c3Ef95834fdD443c3347Ee1D,14.91
0xa8a929db1206D42b1a0A2eAA8650E79f1F1F4569,14.98
0x0238b9bB23af9221488aC4d8c0bDa0E08E9d130d,16.48
0x2DA1EF069631cF020a14F76d791A61E7065531b8,17.44
0x7B7005c3DA3174dD807987e6fCD6B1667E26Ac8f,18.15
0x0755e337AD4f228814975AF2F827359f0cAD9A56,20.59
0x9F7E696f19e68A0821cD124b6e2C1f8576dFaD4A,20.82
0xA6E8456B2Ebae261019a077935359cCd9D6A0EF5,22.27
0xf5ffB26AFBdb4a16f0812908c7863677174DE5fe,22.91
0x549Aed8a9b8dF5Cb0A047Dd2D1eF979d3181A223,28.56
0x05F1D3f3E707c6c6235A22A1D732De13f5447eF4,28.92
0x6d143E5565CC630eBD09ff0631fdAeBf90083116,34.59
0xceAD1DF081676C31f2577b72D4520B60062Af1F9,40.00
0x60D359567615d97D8277733cb18fE0f3c55e5d48,40.87
0x7f50dbfB57123D79dc2714ccBFD3527002Fb5157,42.82
0x4906B7D2fd220B8D812472a05fB7edB547d54c2A,43.25
0xA460e509C7B6CF769E46ff97F42FfAb6fbc0316b,54.28
0x1a67e763d86Da217925CA9A28722C0859a167cC9,62.44
0x978539Ea754110DF7055401A8311C769327C2270,68.54
0x2F2f6047391d76AC0d30A6Be8f15d1F2883102FB,69.65
0x7aE4Bfb51d6da4F7c5e38bc001551490c66e5011,74.72
0x2ac1fA38a82738c3875B3ac385Fbade067e3D123,76.56
0x060eb9Bf04D0c6b26D307E0794373988388366C6,77.07
0xe47c6C31CcD199dEd5BcC8008224ae597181E9b2,78.40
0xEAf9A74BA2928A903366bD42339f1bbf1cbdaa59,80.61
0x62e025997C6F0079acA5E78c14C6Be44b3e3A187,84.00
0xba6FE5d4Cf1F7F285940BB9a569A930Fe4027421,86.40
0xf2d83482f8C835423C2901b1c67081f726E39B25,93.12
0x5CE6f3798B9ca0797E1027E9b86E7dF0Ba61E593,96.85
0x96055CE0DDa225c2C051eE74e1cBE3001D381D2F,103.41
0x9F9B2b6c8869B8D8EE2eae01a7ee4eBA747331EC,109.30
0x3C517Eb5425e49718A31eaEa27461cfB76D55f68,116.26
0x96E0ACb28f48f1775dec407Ea45DeB3e9065b131,143.69
0x668c947215894ef984139d3299E305a4656fbBd7,159.50
0xb11903Ec9E1036F1a3FaFe5815E84D8c1f62e254,171.77
0x059144AA4C0B28f53C9C08522585150091292CD1,195.90
0x629dEd6b567458C6cEA8A835b18D69eAFC137F62,203.01
0x1ce19E599f0FB2fC719c5De5774D85A113591745,211.32
