recipient,amount
0x3788ea10b06Bc0124653337875010E0a616a8595,0.12
0xb6BF31322d119F5061571cb4c54ccB299b3CED75,0.14
0x54160Df0a3c61f0602429146787c606919fCFAD2,0.16
0x977bD403a5F589EB9219d4Ac0781c0fBEe53E9b8,0.21
0x9C56d793c4827796493D117c1d9c62E235A53D81,0.21
0x08a56B7578C1ec0D85D4B62A2554BB5d1F35AB24,0.21
0xC3c99C628Ab482cB655CBC6d88903Fa960dE5102,0.21
0xF93D1D9FC951f58d09dF9f4B77cE4f08E59aFFc6,0.24
0x8866053C75A462587A6f44CA946fb863D0f11fdc,0.25
0x2d45eB0dD68675E899578bE4ca65997E7200fa9a,0.25
0xCe5F967FDCbaB1ff86B8A7B632Df33d6806C1A1b,0.27
0x688B37677c295d19880AF0Db9cf57071dAfA57EC,0.29
0x0F2d7cc7E1b1a397F0B00677F1761eE63Ce98EEc,0.30
0xB1298B9658e383a3253A369dC7CA5c600Ec922cD,0.31
0x325aeb8e4624F96788591b2D1b42D8CfC0D117D1,0.31
0xd4B7e73380948eA8910b686435AF3c71525bd018,0.40
0x871A30f835E293304c153c2EA619316C02658E61,0.43
0xBc18Ec799c24AD9d362F79B12cf498fB0377baaE,0.46
0x82639c9CA2A246DD1940B267267B932c368B52e7,0.46
0x637e3f7B4966Ecd4f924ad505da53FfA232C4901,0.48
0xA104a4c727B1AFC4e926A7A1ba2E3a93Cb8BA269,0.48
0x752E5fe4cA41AA32B82a0cB842e3deC13E23f709,0.50
0xa0BA97A56634A8cCFDEA0011CFd6E276C60d9602,0.53
0x62cFc31348f662D37Ca6Cc6887778F2d79aEb819,0.56
0xd9CCd63da9ff5A5F28ACf8239a9a951314ABc486,0.57
0x4856682E74BB6ad136bdB788C64BDF429ba01FA6,0.57
0x998527001E40c39Cb2f98a3E6CD235331156D95e,0.60
0x1ECb4cad2DfBFcC04C8c5adF1535edbABADd8458,0.70
0xEf02a1aeb5e3286EBeC24964565b6Bd9e329291c,0.70
0xFCdd4A120dB96d0A75496F20a0cD237BA548264C,0.72
0x46Ff538D9d7e977Dd3919902C8f6BC2A8F94A1ea,0.72
0x800D701aF1F7c3899F72343f32b1CA975Fd61F0B,0.74
0x7a65897102aA5b213b48Fc1EeaC15cA0ca11Ab49,0.79
0x1c012C98676eAFB6C1D4886a543c4fFf50a43FE0,0.83
0x812a05Bf7E9e6e2Bd8E8045853E0d9FBC15E3616,0.83
0xBDbC921DE2eb91CB166ee8F9D92977993b416b28,0.84
0xE29E9A8d1CeD43A8B599A1f698a683a8A9258881,0.86
0x81eda1Df19687E95A4794907F1657A81b7DD51Cc,0.87
0x96aE4C1C6B5171C5b0cad5441e354Fa0d100Ce3A,0.94
0x1D72883a183ca91c5219106Ea89f437Ba698bC9a,0.94
0x6954f7ADd88b0c0a2761A5DD0a56913df88894C8,0.98
0x62F11951f3DcE50270001d19669a4715b141b7A0,0.98
0x49D6C45cB1Ff1797d49482C30e106D463ad71311,1.06
0x32af4693e5E7D669845D2bb74cd04ba94472f141,1.08
0xc00E0bcE8679F5Ae98b0aE0F71c1A91b8D329F9a,1.09
0x493aFFC3aca7326D5aBb402b5a87A74Bf3D703E0,1.14
0x064CEfC6977AEe44B2eEf463ae6EEa692bC5d1aA,1.25
0x408C1Bb7661aEb6B633823A8261ea832f1f04F1D,1.27
0x6948a0C8eC95Bfb0967895F7FDa5eD258D246cF9,1.30
0xC2B6d2F9f90d1cf559A5d61Fe1F02B48bB600567,1.32
0x8fcc5F99d7bB16328e47168deafde6bAF8bCb34E,1.37
0x5Abf7CF60F7b9B33E8a5b298CC4eE2C6f5B403FB,1.40
0x46462Be25a43df8eDf4c922306afE4aCA4245304,1.49
0x26ce9B440fc48A3d962d41fbD6Dc86D955E9FBB9,1.77
0xf521C7230CBaF3a88051aA9657eB41f2878704b1,1.80
0x0f07eb757e9CB874A55BeE5835d3430E340F9970,1.82
0x6aa0ae3b73b30DcA351fC640380e87EcEA6bE499,1.83
0x8E12C887E21244E53e5A2FB1aa7BBB71f6C96ED1,1.86
0x1D5Cf0cAE47b16D81a83Ed2460Cb6b6EB2Afd61E,1.89
0x3670265961ba467F436181A761886f89d5961fd5,2.02
0x02bC9E52e6C296Ad27a03B3CdeB470206A3Ff324,2.02
0x0735A3936193a2582Fe12f0Cb157C2b3bED76931,2.18
0xA767E4c1365323C7A7823206a3e647B97380799C,2.31
0x9A0C16cB8a9901b091f6643DdcAe42707E8D53c0,2.51
0xe2240c28Bc2E65749BD9568Ab677e9235C0aEC36,2.56
0xC33c030f8B228Aa006f6B7E73e18f64Fd72633c8,2.57
0x5020c6EB0fE5321071942847B56349a68C7342dD,2.71
0x5BC19ba62014CfaACfAc1DE2E0d68d7Aaeb8588F,2.82
0xc1e1923Cc32F9310E0d1bBf996781026e72F4a1e,2.87
0x8e88687CabFB21Fa7Eea14fc445e705D9640B5f6,2.97
0x8e79Ce3D2E960eA7C8C076843D15C7ea9A8ac13B,3.09
0x99e4b3a0217f7e45815CC7726CaEeC63689a016F,3.12
0x8A9683697f7e534D86d9e5e433Ed725047991954,3.28
0xfB4Cf95188BFf4161D08E18CC38D4faB74c7Bb08,3.40
0x5ca0c5c0b77d7Ec89Ea11166E0B918b69ff5f0C0,3.51
0x8931835A523228f799dEab267dF535817163A231,3.64
0x8a6b6921c50D87A5EA828d1CFDf387Dff1eef5db,3.65
0x766Ac618375E772E2A3f06E8fE5A437B3E145365,3.67
0x696EB09D8341c6186679c8Da2Bef11386a528d20,4.02
0xc13482E968079347aeb8CF25925788340c83eDF3,4.04
0xddc0fBcea5b037B96FB7061ea90d0bb6B2dd3d53,4.18
0x8844E131e0f9fcd2b702152A9D563Df733d5E8F1,4.21
0x71004384C6dC48bc125Cc639D9e3aed90f8fb335,4.22
0xbE5cC84A018b9fCa02FC46c3d5Ff4755fc2899e2,4.31
0x6876629A9d0134e0A62eABBCC0C145f3931f4564,4.64
0xa8a929db1206D42b1a0A2eAA8650E79f1F1F4569,4.98
0xc2cD825e3e5348B541f3Ee315636f95c9D2707C3,5.02
0xF66740f3d4aE24F7F8D111A1494b4A16cd09594c,5.27
0xD6556d3BA48920a26B0D08ED35F64a155Dd5d3ef,5.34
0xC510ED7A4920B37A77F94F157b5dF5A820c87D4C,5.45
0x931FfD7FB3334241985265557bdf661C14faEedb,5.81
0xE054730f5F91D4E7d1CB4187a751D6Ec416435B4,6.12
0x9d7b2CF7daD4A5FA54E3d4CC3A623aC8e2d2d528,6.27
0x53F705F19024103F0C31954C3cB92E96b07Ac308,6.43
0x060eb9Bf04D0c6b26D307E0794373988388366C6,6.45
0x808af82545A721C06D1FcCEbea915a6F5128BeF9,6.48
0xD23D1c87aF3147608CD56F1c90D41fFA8469be97,7.06
0xFa513ee06728EF5Ba9Eedf9b528c57355903DEe5,7.73
0x808a7287d7Ce25F06b6f2201A95042e15f047C6b,7.94
0xAaE01A4132e43de63137DD4a4AD6f8Ad29F48A77,8.14
0xAa3a1d43304704299AbC82e54FDEC0876747fD5e,8.73
0xC6F324f6CFEfafbf96C8072463521940b85DcfF4,9.34
0x2b0f4aF858AFE57FF1c6CcECEd97e0749FC41BBc,9.47
0xF85452215E000476859788a639a596C42f928203,9.92
0xC88541bB78431F0b9268f8Fc5e8eDaCaF84380E8,10.43
0xE26F4f4A2649DEbC8A01ECf34d5E57D7cf2f301B,10.70
0x5979CD0C76f4FC04636c19c49E38eCB3462Fdeb2,11.03
0x9cFDb49990Fd188eEFf407dAbE794266Ed9BB34C,11.05
0xcCb81fFCD434c757d6f21519C6f5296A96d5b347,11.47
0x5a312D3f6008b6BFa0a0f5ADAEf17c5b1FB3b377,12.76
0x7BA09A0449102F7F2e6398132fDe0cE35d1BC985,13.61
0xC3942f02411c8383A1F88C2DACf76B8768871326,14.40
0x9F7E696f19e68A0821cD124b6e2C1f8576dFaD4A,14.48
0xBFDa0D80Af0834b5C49e5406731B34F9C004B361,15.51
0xE6dA4a9ec4d69a902358B4c583961090e4C0828d,17.22
0xA5b37EEFe1850d0ED2588B7b2865E4241b6d4C7a,17.91
0x84D087B770ab58211e8F069CA477cBd3879Eb11d,18.36
0x00bdef65125C4a30d7916a05c5C8616e65810Adc,18.85
0x7E3E4C9a944826BD2457335c7F21cc00401397A5,19.20
0xF4b3F1347C93Bc819bbe79c3cF5B873AD2223Fd5,20.32
0x97aA7CC7CAAf10d5afB1E11F6EC9Da6b3B4C6322,21.93
0x2DA1EF069631cF020a14F76d791A61E7065531b8,21.95
0x2ac1fA38a82738c3875B3ac385Fbade067e3D123,22.39
0xB119Ce0D8b7B72a52DF9C92F289BFC983F9895D5,22.56
0x4E82954918A8999C714Eb94E6A5831d5451d4539,22.62
0xa14dA3B517146AA105F337E579D9df6c3286f557,23.17
0x7B7005c3DA3174dD807987e6fCD6B1667E26Ac8f,27.35
0xAA6Db4181A382bB4aA399dbBB405515AA2370cb1,30.27
0x4D05d009024797d0F383A2C85ad0F0CcCf472389,31.40
0x99B5B97F8021adfde4dBd0683aDe62346f8DdE81,36.65
0x7aE4Bfb51d6da4F7c5e38bc001551490c66e5011,37.26
0x3c067B038c1A89ACbfba1Bbca084db134D22ff76,39.07
0x46c232FCf549eE7A493400B94b72a1107Aa8d606,41.42
0x784558e415f9345225862bE30295164Dce312Afd,41.53
0xcC0C6C55469AEaB0E4B264ed72668A45408E4f4e,43.71
0x6850fF89367dF9E05aD2a5Fa04ceE2b0F826B0e2,44.35
0x2a724bE1b63caEC1c3Ef95834fdD443c3347Ee1D,45.74
