recipient,amount
0xebD65d1b26f715fc87CAF1c12f0CAd36cE44fdf5,0.16
0xa0067A9Ea8377dd27950007b44fb790405cD2f12,0.16
0x2b49809813Bb676819F7c8011B0db971cdA57E7b,0.18
0x803cBFdF9eAEA2Bbd367359D359D6C963334a154,0.18
0x16FE89c973Fd6A4ba47441962075Ab2cc3dbd03f,0.31
0x92f4129b38f9fB2F584b9e501f8ee62F2cA23d4E,0.41
0xFBb486C53F209b3F0991A6E77233D367630697f2,0.59
0x5688D6bf4e6b49b83f017AAF4F76224B0CbcA41b,0.67
0x1a4b7919932B1bfB01C57B9E7F4489df3C0A073F,0.79
0xA951d4Fce3E6ee209C855421aeC8A37Af33b8C07,1.01
0xEa437F533c07E318e5bc01f2aD35C39beb3311C9,2.07
0x28f17BD6BA2dfA8308f7fD03BA3fb656Ae57d540,2.13
0x4F5B6B87713003b204E1FC743a3fb3c13fE47228,2.23
0x862Ca2609b4CCb48A654C7293e5036241A01b94B,2.32
0xe699Db9Fb8e824c56De52784Ff3412c49A823C0C,3.11
0x751F8c7E73c98c84E6ba63A349368666A6a245D8,4.29
0x0000000000004F3D8AAf9175fD824CB00aD4bf80,4.76
0x81762E633e2ff343422e65A5D67Ec6AcE60Bbe65,5.04
0x7bA3c3BFC0F95cc5eF4Aa0B58b51F6eEcc24ce45,5.30
0xee339ae28A1287A44dF75F1e1c6AcEbBBd148C09,5.37
0x26Cb1DBAd7349B57af814A22718D04d0fCdfbeB1,6.48
0xAeb055eDd6B843aff4843AF84C687Ab25c9cC885,6.58
0x7676b134E88bACB4e0C6c9b34d80C94c77E89232,8.02
0xACf19E0Cb91017E74c5B788110E0b203736235fE,8.22
0x5fb26bC79a361Ef36a7b4eae36FEe62cFa52f64e,8.28
0x83bACd979A331a97d65fE5bf3fD1373F5c27B372,8.48
0x97c53A310a94bad23877e950b9Ec26C1c7D19F4b,8.51
0xc80a5430D22e8f96B9fBf0d4d0925Bc9E60daa1c,9.27
0x4B670646AeE81273780Be150CCD03e7436a36aB1,9.59
0x3462e50CF7E5d8C5FAe4570cd3891F032b48bde8,9.63
0x65962bedA8d54020e808546C30a62087861fC652,10.18
0xd7be32E32347d8C21E50280A521A037c05B45fAE,18.53
0x3e92d661Bd5063f7Df955d68E123b96D069069e9,20.69
0xeC62F25F0db55EA086c476fa695DD56Dc2b2bEf2,22.11
0xbA8D35B178C8CB9F1f29D86c94B5fD8aa5EFf462,22.78
0xF55ec984218afF3648E5176FAbB03F7Dbc6C4696,25.37
0xd3DdC8461663e8eC49A4d6bcF54C70734167dB1C,27.60
0x402904E954aebEE2E78b7B09595393cf05571333,33.58
0x81Fe712bACD1a1f06601946469AD1ab631abeA04,38.23
0x17ae2F9eb1Bb329C0f0B56187f76e9400DDCf172,40.08
0x90F34091c5330DB3Bda70E728707879c64E28713,41.58
0x9Cfea55791123DA6A32e1972C919008a35dB99AB,41.93
0x5C5082eE760e4F4e6dA47bee7311137B593c077b,46.95
0xCef13dAa45cA6CA8B1af80E20280c7E5f6016B3c,47.01
0x7811DF09C3415E99BEB22122123932E2Fe1Ef0b0,50.50
0x335e667E86C10633D200DC1645d6bd2e25988300,56.48
0xc1272aa47B2B0fBFCA527Da221F02c7b274A02e8,58.04
0x15ea23Caa5a7285651929251c3C711F456e209E1,61.03
0x9d6DfA973D4D6C52ab52Ec08C9CcC398E79aAD37,67.63
0xfD6EE60FD62Ff8D36EDdB1Fa5D7Fc75480057672,74.39
0x42bCc5c5594ba438185a54204048D16e59E73a62,86.75
0xE6BF40e81038050D76D658281ed6BCdF752D23BB,104.54
0x7f5ae40d25260757C32C053880A5E3D4DB4f3481,106.66
0xE0075cB3A1a45c3061cd636f9F69cb7c223823C9,174.95
0x49519579d9D7F1E782Daff0d1139C6f6c7b51235,190.02
0x838C80B3Fe376B4043781507D76f57C6DB0D7D19,212.39
0xC9C0c7E9d6423A61a82a872B2496F685212e0a56,215.96
0xbD3Df1969B930aC3521552Af2947ceF0C1638107,237.53
0xFF0B6Ffc4507812f5380062d91a79E464508BdE1,427.59
0x7d41be7B63db524A57A59E2c8565cfF78e9CA5a8,503.83
0x6760Ff558c1db2231EB2Cf1D16de05B01231193E,5260.29
