recipient,amount
0x3666D5421fF3Ef93bD4F48BFC00E9b21C9B98be4,0.11
0x98625957C6b96eeECD040e5BD26bd42100D124B2,0.12
0x637e3f7B4966Ecd4f924ad505da53FfA232C4901,0.15
0xBc18Ec799c24AD9d362F79B12cf498fB0377baaE,0.16
0x977bD403a5F589EB9219d4Ac0781c0fBEe53E9b8,0.21
0x4a47B44CD543157f37061353a6050f3E9F2577E4,0.25
0x622b36e8D8Abd7aa1968Dbf32F17e53EBedD3faE,0.27
0xE29E9A8d1CeD43A8B599A1f698a683a8A9258881,0.30
0xC2B6d2F9f90d1cf559A5d61Fe1F02B48bB600567,0.32
0x8fcc5F99d7bB16328e47168deafde6bAF8bCb34E,0.32
0xC4aEC60de553c5db9e4d4f4814C68B32195c2f07,0.36
0xCe5F967FDCbaB1ff86B8A7B632Df33d6806C1A1b,0.38
0xbAc2f8154af6230C5CB3F4b445F1766648d7aB4A,0.38
0x9844aF8F03c9B92D3F057473cAD90F2f1a3fFDd8,0.40
0x998527001E40c39Cb2f98a3E6CD235331156D95e,0.49
0x82925fbee7060FB6B23600A92Ff1C04735DE0b99,0.53
0x752E5fe4cA41AA32B82a0cB842e3deC13E23f709,0.54
0x325aeb8e4624F96788591b2D1b42D8CfC0D117D1,0.54
0xA0e8b8609135996FCeE892D296614BF6A71a177a,0.61
0xE054730f5F91D4E7d1CB4187a751D6Ec416435B4,0.69
0xFCdd4A120dB96d0A75496F20a0cD237BA548264C,0.72
0x62F11951f3DcE50270001d19669a4715b141b7A0,0.75
0x0f07eb757e9CB874A55BeE5835d3430E340F9970,0.76
0xf6A7dCa3da2e88da4482eB04a4447Cc385a0372c,0.77
0xa6acBBB8B21f22be579E4549b2AD7233f95D7175,0.83
0x99e4b3a0217f7e45815CC7726CaEeC63689a016F,0.85
0xB52B3fb12415eC8baE11CAc5f02DCA9e44521fcc,0.87
0x1D72883a183ca91c5219106Ea89f437Ba698bC9a,0.91
0xACe77f897baa164d0395394bF67B7020491F1e1e,0.94
0xc00E0bcE8679F5Ae98b0aE0F71c1A91b8D329F9a,1.01
0x1dad3329485884852C6d0124510f295f7B4B6411,1.09
0xD13EB0ED60Dd3091758D8E7713aa9e45Eb53F1E5,1.13
0x4D8F634F473A8bc25Ac70F25eFe0ED4d53792Bd1,1.14
0x94f4b15A94Fa6c94b1441c4305cc44EE4015bAB2,1.16
0x81eda1Df19687E95A4794907F1657A81b7DD51Cc,1.21
0x53ef9d1E7B4D052166077404EaC55Bdb3d72e88b,1.26
0x82639c9CA2A246DD1940B267267B932c368B52e7,1.35
0x6954f7ADd88b0c0a2761A5DD0a56913df88894C8,1.42
0xF91e843F308c8885DE26082d86b10615E133328F,1.53
0x1b8929A36DFcf2DAba830206EaD1b993c108F8b5,1.55
0x4E5cFA9De65379C11a216355536cf31F40D5684e,1.60
0xF93D1D9FC951f58d09dF9f4B77cE4f08E59aFFc6,1.61
0xb577d06790F91f1b8b812f05dd2d7cB361c0c3f6,1.65
0xE26F4f4A2649DEbC8A01ECf34d5E57D7cf2f301B,1.72
0x024a63446B2B21b750f7CDE8a0488fADcf5068DE,1.81
0x53F705F19024103F0C31954C3cB92E96b07Ac308,1.82
0xbb152347c2441b18dC2ef67A06c5bd96925e123d,1.83
0x8E12C887E21244E53e5A2FB1aa7BBB71f6C96ED1,1.86
0xc1e1923Cc32F9310E0d1bBf996781026e72F4a1e,2.05
0x728b569CB9b4BC6F124cAE899F0C56579768ED9E,2.08
0xddc0fBcea5b037B96FB7061ea90d0bb6B2dd3d53,2.08
0x9983991F2200F24e4dc727FEF87D933cA3Cb7f5B,2.23
0xe062b15b567083486769C8C65ffb0d6c10F40aC3,2.29
0x5Abf7CF60F7b9B33E8a5b298CC4eE2C6f5B403FB,2.41
0x8931835A523228f799dEab267dF535817163A231,2.52
0xf521C7230CBaF3a88051aA9657eB41f2878704b1,2.54
0xb11903Ec9E1036F1a3FaFe5815E84D8c1f62e254,2.65
0x8e79Ce3D2E960eA7C8C076843D15C7ea9A8ac13B,2.66
0xF66740f3d4aE24F7F8D111A1494b4A16cd09594c,2.72
0xa0BA97A56634A8cCFDEA0011CFd6E276C60d9602,2.74
0x5BC19ba62014CfaACfAc1DE2E0d68d7Aaeb8588F,2.91
0x3E130B643DB555e31F337606A557883C30867437,3.07
0xcd1bd705D5059DC385dFF79C1e21B5861957D27C,3.08
0xcC0C6C55469AEaB0E4B264ed72668A45408E4f4e,3.28
0xbE5cC84A018b9fCa02FC46c3d5Ff4755fc2899e2,3.46
0xe93eC6F690a46842D23989174A1A00Dc5FED5DD6,3.48
0xbc10b1120c20b2c40439aAb07b623b9ea14401A5,3.59
0x8e88687CabFB21Fa7Eea14fc445e705D9640B5f6,3.65
